,chan_1,chan_2,chan_3,chan_4,chan_5,chan_6,chan_7,chan_8,chan_9,chan_10,chan_11,chan_12,chan_13,chan_14,chan_15,chan_16,trig,timestamp
9033,133337.007,96541.968,13595.158,-16783.679,25403.763,-10789.88,-19122.208,-10417.276,23069.213,19577.222,-44484.509,-39464.084,3342.39,-15566.448,9964.43,-5153.709,0.0,72.26499999995576
9034,133434.058,96513.581,13599.472,-16799.057,25399.36,-10807.963,-18907.139,-10422.529,23059.49,19553.619,-44482.989,-39460.574,3332.377,-15584.24,9956.786,-5155.899,0.0,72.2729999999865
9035,133649.328,96530.278,13601.014,-16789.088,25412.168,-10796.72,-19053.856,-10428.475,23066.24,19586.588,-44497.093,-39477.651,3331.751,-15573.444,9948.292,-5160.213,0.0,72.28099999995902
9036,133362.577,96516.084,13605.797,-16803.997,25403.115,-10809.214,-18987.293,-10423.758,23051.734,19532.295,-44486.342,-39472.175,3315.993,-15605.005,9961.725,-5160.37,0.0,72.28899999998976
9037,133007.296,96541.923,13612.19,-16791.748,25407.72,-10802.173,-18973.681,-10432.341,23072.096,19605.564,-44502.368,-39483.15,3338.948,-15561.508,9971.672,-5174.384,0.0,72.29699999996228
9038,133002.58,96520.89,13599.606,-16804.22,25390.732,-10817.283,-19068.676,-10430.33,23044.581,19523.422,-44484.665,-39466.363,3311.702,-15610.123,9954.484,-5171.143,0.0,72.30499999999302
9039,133161.926,96516.777,13589.168,-16802.499,25387.469,-10814.623,-18901.149,-10448.166,23062.128,19604.067,-44519.981,-39486.972,3330.723,-15561.843,9954.64,-5170.674,0.0,72.31299999996554
9040,133226.522,96504.327,13584.094,-16804.421,25388.028,-10817.775,-19148.605,-10426.418,23035.127,19508.066,-44496.601,-39469.761,3302.604,-15622.305,9953.612,-5161.375,0.0,72.32099999999627
9041,133427.956,96502.539,13588.788,-16807.35,25384.563,-10822.312,-18836.955,-10415.734,23066.397,19610.527,-44510.705,-39477.875,3348.738,-15544.32,9949.097,-5171.188,0.0,72.3289999999688
9042,133618.035,96495.811,13589.816,-16810.3,25384.34,-10815.16,-19224.378,-10387.861,23039.686,19502.724,-44477.088,-39451.835,3327.057,-15601.406,9949.678,-5171.076,0.0,72.33699999999953
9043,133747.385,96480.433,13577.053,-16821.632,25373.834,-10837.601,-18774.191,-10402.792,23067.648,19613.656,-44496.109,-39465.156,3369.794,-15521.342,9948.516,-5175.278,0.0,72.34499999997206
9044,133814.53,96492.593,13592.364,-16804.801,25393.817,-10822.648,-19263.046,-10398.635,23040.223,19500.288,-44476.507,-39454.405,3326.163,-15605.072,9946.124,-5169.02,0.0,72.3530000000028
9045,133766.384,96493.822,13585.077,-16806.388,25389.659,-10816.009,-18729.354,-10421.501,23081.797,19622.06,-44498.859,-39475.148,3357.657,-15530.461,9946.616,-5179.19,0.0,72.36099999997532
9046,133838.915,96583.519,13603.92,-16779.835,25413.062,-10789.612,-19290.405,-10414.482,23050.818,19512.715,-44487.169,-39472.89,3301.844,-15618.214,9954.841,-5175.099,0.0,72.36900000000605
9047,133843.028,96584.682,13601.081,-16789.714,25406.848,-10793.613,-18692.764,-10420.897,23099.679,19635.896,-44496.981,-39471.884,3348.314,-15534.887,9958.574,-5174.921,0.0,72.37699999997858
9048,133854.204,96590.292,13615.252,-16773.531,25418.873,-10778.928,-19298.228,-10416.36,23067.224,19523.131,-44482.117,-39469.381,3305.935,-15617.119,9964.542,-5183.951,0.0,72.38500000000931
9049,133857.669,96573.796,13601.394,-16795.794,25406.312,-10800.855,-18678.548,-10425.904,23098.069,19627.67,-44497.607,-39482.233,3346.369,-15547.449,9951.578,-5180.821,0.0,72.39299999998184
9050,133753.308,96586.895,13607.004,-16779.902,25419.03,-10790.014,-19285.778,-10420.048,23070.554,19533.86,-44479.279,-39472.063,3311.88,-15615.532,9947.331,-5178.363,0.0,72.40099999995437
9051,133671.568,96542.951,13580.652,-16816.223,25386.731,-10821.284,-18704.141,-10429.056,23088.525,19605.833,-44494.388,-39481.808,3343.977,-15557.686,9954.729,-5181.738,0.0,72.4089999999851
9052,133644.969,96559.603,13593.951,-16794.43,25402.556,-10800.43,-19265.952,-10423.602,23057.21,19528.429,-44497.786,-39482.613,3305.22,-15620.07,9950.46,-5184.331,0.0,72.41699999995762
9053,133797.207,96537.14,13585.301,-16814.524,25380.875,-10820.39,-18755.997,-10409.364,23077.863,19594.009,-44494.545,-39471.415,3341.027,-15560.703,9954.595,-5191.953,0.0,72.42499999998836
9054,133933.888,96544.158,13588.676,-16802.343,25397.058,-10813.059,-19224.646,-10397.003,23062.217,19555.161,-44491.192,-39466.274,3325.358,-15588.107,9935.44,-5192.511,0.0,72.43299999996088
9055,133996.607,96514.676,13573.812,-16813.362,25387.603,-10822.245,-18812.435,-10383.369,23070.644,19581.626,-44486.208,-39456.417,3348.649,-15547.851,9945.051,-5193.495,0.0,72.44099999999162
9056,134057.65,96541.275,13592.476,-16788.082,25400.724,-10802.486,-19175.517,-10382.117,23066.799,19565.152,-44484.911,-39454.226,3340.267,-15555.451,9950.304,-5190.232,0.0,72.44899999996414
9057,134008.52,96513.559,13581.568,-16808.914,25379.132,-10819.071,-18886.755,-10384.866,23073.549,19571.009,-44464.571,-39433.596,3354.282,-15542.934,9937.206,-5190.634,0.0,72.45699999999488
9058,134037.444,96519.482,13582.932,-16802.767,25391.537,-10819.34,-19104.528,-10407.978,23070.889,19579.122,-44487.526,-39456.864,3341.116,-15551.383,9930.724,-5192.489,0.0,72.4649999999674
9059,133974.702,96504.931,13588.251,-16812.245,25395.337,-10821.441,-18958.548,-10414.84,23062.821,19536.743,-44484.129,-39456.819,3324.129,-15585.38,9935.82,-5199.217,0.0,72.47299999999814
9060,133971.372,96529.92,13601.305,-16791.033,25405.037,-10803.76,-19029.448,-10424.518,23082.401,19591.975,-44498.434,-39477.115,3333.874,-15567.699,9940.38,-5214.796,0.0,72.48099999997066
9061,133626.507,96535.575,13603.518,-16785.467,25408.033,-10799.044,-19038.657,-10413.544,23070.822,19528.943,-44475.971,-39463.927,3320.195,-15608.044,9944.939,-5195.641,0.0,72.4890000000014
9062,133561.463,96534.301,13594.912,-16789.625,25400.008,-10801.011,-18943.372,-10427.223,23099.947,19614.684,-44486.833,-39475.148,3350.795,-15559.005,9942.101,-5199.016,0.0,72.49699999997392
9063,133798.213,96505.087,13595.627,-16805.204,25394.085,-10809.661,-19101.935,-10428.273,23059.602,19515.934,-44482.788,-39474.589,3311.836,-15625.658,9942.481,-5196.535,0.0,72.50500000000466
9064,133955.502,96508.686,13581.188,-16807.417,25397.527,-10817.976,-18869.231,-10438.891,23086.647,19612.382,-44504.536,-39482.635,3340.267,-15560.614,9936.557,-5205.744,0.0,72.51299999997718
9065,134094.686,96504.283,13578.506,-16807.73,25389.659,-10819.921,-19176.5,-10429.726,23050.035,19507.418,-44492.176,-39468.755,3300.168,-15628.451,9936.96,-5201.497,0.0,72.52100000000792
9066,134165.363,96495.319,13573.834,-16812.625,25378.797,-10823.273,-18808.501,-10429.793,23084.256,19615.936,-44506.212,-39474.388,3344.022,-15545.236,9929.226,-5209.186,0.0,72.52899999998044
9067,134165.139,96497.108,13581.3,-16812.2,25382.82,-10816.97,-19242.46,-10413.722,23045.364,19500.578,-44492.645,-39472.957,3303.029,-15624.92,9931.953,-5205.297,0.0,72.53699999995297
9068,134151.706,96509.893,13592.096,-16797.202,25397.773,-10803.85,-18762.367,-10406.793,23095.588,19628.698,-44497.026,-39467.861,3357.523,-15531.825,9942.905,-5215.958,0.0,72.5449999999837
9069,134252.333,96517.247,13599.718,-16792.307,25408.413,-10795.803,-19287.141,-10396.221,23064.564,19522.461,-44477.222,-39455.076,3315.255,-15610.995,9944.939,-5209.007,0.0,72.55299999995623
9070,134283.201,96500.08,13587.558,-16814.39,25381.859,-10815.92,-18719.877,-10424.541,23092.861,19624.206,-44502.346,-39475.103,3346.771,-15538.374,9940.134,-5222.127,0.0,72.56099999998696
9071,134262.548,96518.118,13595.292,-16791.614,25399.807,-10797.681,-19315.506,-10420.584,23050.728,19507.463,-44485.694,-39469.984,3291.943,-15622.282,9931.528,-5209.007,0.0,72.56899999995949
9072,134279.625,96496.862,13585.435,-16814.301,25382.395,-10818.915,-18710.735,-10432.543,23086.804,19614.46,-44496.489,-39481.227,3333.047,-15547.695,9939.731,-5220.965,0.0,72.57699999999022
9073,134196.789,96517.023,13593.638,-16798.342,25395.225,-10806.331,-19331.934,-10433.034,23049.924,19498.455,-44491.17,-39488.603,3283.181,-15637.482,9933.406,-5222.463,0.0,72.58499999996275
9074,133602.769,96505.221,13591.269,-16804.578,25392.275,-10814.176,-18743.48,-10430.419,23087.117,19594.59,-44491.17,-39484.245,3329.985,-15561.933,9937.027,-5226.307,0.0,72.59299999999348
9075,133689.673,96517.537,13591.828,-16793.335,25398.421,-10803.805,-19319.015,-10432.587,23063.245,19507.753,-44480.933,-39479.26,3296.726,-15624.249,9933.048,-5220.518,0.0,72.600999999966
9076,133948.707,96499.432,13580.54,-16824.359,25377.478,-10824.995,-18775.175,-10435.828,23078.243,19570.092,-44496.825,-39483.351,3322.564,-15571.477,9941.184,-5229.571,0.0,72.60899999999674
9077,134151.996,96513.313,13585.033,-16808.758,25385.1,-10816.635,-19286.583,-10437.46,23053.612,19514.95,-44500.312,-39490.034,3289.529,-15621.768,9921.47,-5240.098,0.0,72.61699999996927
9078,134258.234,96489.553,13571.152,-16836.25,25369.386,-10833.868,-18810.066,-10433.213,23073.147,19558.939,-44497.115,-39485.787,3318.742,-15580.261,9921.85,-5238.243,0.0,72.625
9079,134354.615,96499.589,13580.004,-16817.81,25383.692,-10821.731,-19218.343,-10423.758,23051.645,19524.584,-44506.928,-39495.577,3297.598,-15609.989,9930.455,-5243.697,0.0,72.63299999997253
9080,134358.817,96498.493,13585.48,-16822.012,25386.128,-10817.708,-18873.053,-10391.102,23070.621,19552.971,-44480.843,-39459.479,3330.611,-15562.402,9928.243,-5237.438,0.0,72.64100000000326
9081,134411.88,96512.419,13589.034,-16818.391,25394.04,-10809.482,-19160.72,-10404.916,23079.674,19570.629,-44480.62,-39458.071,3331.885,-15555.182,9930.299,-5251.431,0.0,72.64899999997579
9082,134452.381,96499.253,13579.847,-16831.825,25381.009,-10822.178,-18926.787,-10422.954,23063.849,19534.419,-44489.56,-39466.274,3308.818,-15586.117,9939.977,-5246.156,0.0,72.65700000000652
9083,134525.628,96512.955,13586.754,-16811.842,25396.298,-10805.772,-19069.1,-10447.831,23068.475,19564.415,-44507.822,-39485.765,3298.492,-15587.324,9919.816,-5249.24,0.0,72.66499999997905
9084,134562.732,96501.667,13588.989,-16817.81,25392.699,-10804.297,-18985.438,-10456.772,23054.93,19514.66,-44503.933,-39488.425,3275.134,-15632.721,9917.223,-5244.725,0.0,72.67300000000978
9085,134623.328,96523.863,13590.196,-16807.908,25398.041,-10801.838,-18982.107,-10468.238,23079.629,19578.385,-44517.746,-39501.858,3293.06,-15596.265,9929.003,-5245.709,0.0,72.6809999999823
9086,134594.27,96511.256,13593.482,-16813.563,25398.913,-10803.47,-19068.966,-10450.424,23056.83,19501.651,-44501.742,-39486.502,3269.077,-15641.013,9929.472,-5239.025,0.0,72.68899999995483
9087,134554.238,96509.312,13582.753,-16822.236,25391.559,-10809.684,-18919.142,-10464.707,23078.668,19587.191,-44520.629,-39513.391,3296.681,-15590.766,9923.906,-5254.314,0.0,72.69699999998556
9088,134584.145,96512.955,13590.486,-16813.429,25396.968,-10800.564,-19157.792,-10435.851,23055.579,19489.961,-44492.824,-39500.942,3274.531,-15648.702,9926.499,-5250.224,0.0,72.70499999995809
9089,134621.964,96544.225,13580.965,-16820.984,25386.307,-10806.308,-18847.46,-10428.743,23101.221,19600.647,-44494.053,-39501.925,3330.276,-15560.122,9925.94,-5250.648,0.0,72.71299999998882
9090,134543.509,96553.658,13573.633,-16828.651,25382.865,-10813.059,-19219.349,-10403.038,23067.47,19492.263,-44480.083,-39493.007,3295.117,-15629.569,9933.518,-5254.873,0.0,72.72099999996135
9091,134302.044,96555.2,13567.531,-16830.595,25383.781,-10807.024,-18786.217,-10386.386,23115.816,19619.512,-44485.895,-39490.347,3358.595,-15532.026,9928.712,-5256.929,0.0,72.72899999999208
9092,134255.038,96561.615,13582.127,-16820.962,25394.353,-10799.245,-19273.596,-10355.206,23080.747,19510.391,-44458.491,-39472.287,3326.767,-15597.405,9930.858,-5251.945,0.0,72.73699999996461
9093,134280.899,96534.703,13565.564,-16835.58,25384.831,-10817.127,-18740.328,-10354.937,23125.517,19640.992,-44467.522,-39463.502,3383.451,-15488.083,9931.707,-5258.047,0.0,72.74499999999534
9094,134372.452,96540.939,13564.782,-16832.451,25385.547,-10811.338,-19294.875,-10355.34,23080.367,19522.17,-44462.135,-39457.467,3330.656,-15569.599,9918.207,-5257.555,0.0,72.75299999996787
9095,134436.176,96544.516,13575.019,-16825.656,25390.196,-10802.106,-18715.362,-10370.673,23107.792,19637.572,-44480.866,-39468.487,3362.619,-15497.18,9927.438,-5258.114,0.0,72.7609999999986
9096,134482.221,96565.169,13589.659,-16810.121,25407.094,-10786.46,-19308.666,-10389.471,23081.864,19533.905,-44464.348,-39458.093,3312.417,-15582.876,9930.455,-5255.23,0.0,72.76899999997113
9097,134562.754,96555.893,13580.898,-16818.145,25399.248,-10795.133,-18695.021,-10421.344,23106.295,19626.732,-44487.66,-39482.412,3332.623,-15534.641,9937.429,-5258.203,0.0,72.77700000000186
9098,134639.577,96558.553,13590.241,-16811.976,25402.355,-10791.176,-19298.63,-10442.243,23066.374,19522.885,-44484.129,-39492.381,3276.43,-15623.936,9927.751,-5259.097,0.0,72.78499999997439
9099,134657.056,96537.833,13579.087,-16827.779,25383.312,-10805.571,-18724.168,-10455.207,23079.271,19584.934,-44503.106,-39501.567,3296.279,-15572.639,9933.92,-5257.846,0.0,72.79300000000512
9100,134703.794,96550.238,13584.004,-16808.847,25393.392,-10793.747,-19296.462,-10453.106,23046.817,19508.714,-44496.668,-39502.573,3259.868,-15634.844,9917.111,-5261.042,0.0,72.80099999997765
9101,134694.786,96527.506,13566.011,-16825.991,25376.07,-10813.394,-18773.454,-10449.642,23067.939,19564.102,-44497.048,-39500.025,3294.267,-15585.737,9924.465,-5258.918,0.0,72.80900000000838
9102,134733.723,96536.447,13572.158,-16816.916,25375.108,-10808.097,-19254.933,-10445.35,23054.819,19516.001,-44494.925,-39504.093,3277.816,-15624.652,9928.064,-5266.049,0.0,72.81699999998091
9103,134713.271,96523.17,13578.685,-16827.824,25374.751,-10809.818,-18839.749,-10418.617,23075.785,19545.595,-44482.162,-39486.972,3312.573,-15582.988,9915.971,-5265.244,0.0,72.82499999995343
9104,134774.269,96542.839,13578.148,-16812.088,25379.288,-10803.515,-19199.813,-10412.158,23075.382,19539.537,-44478.541,-39487.732,3311.791,-15585.67,9920.487,-5268.418,0.0,72.83299999998417
9105,134778.136,96510.586,13571.935,-16826.885,25374.773,-10815.182,-18906.514,-10388.688,23075.65,19541.035,-44465.286,-39466.855,3325.515,-15563.14,9917.156,-5264.372,0.0,72.8409999999567
9106,134789.915,96510.496,13569.297,-16814.569,25387.827,-10808.611,-19121.135,-10381.625,23082.401,19561.062,-44481.38,-39462.944,3332.042,-15545.929,9915.86,-5276.062,0.0,72.84899999998743
9107,134827.466,96497.353,13576.517,-16817.944,25384.072,-10818.714,-18956.962,-10359.788,23079.651,19526.149,-44474.026,-39450.628,3330.656,-15557.753,9924.778,-5268.083,0.0,72.85699999995995
9108,134820.738,96524.399,13596.454,-16780.751,25407.675,-10796.34,-19035.863,-10354.937,23106.228,19586.409,-44482.542,-39452.438,3357.344,-15516.715,9920.621,-5267.457,0.0,72.86499999999069
9109,134789.736,96523.103,13606.356,-16781.69,25413.866,-10791.243,-19027.995,-10352.434,23102.92,19542.488,-44461.799,-39428.5,3350.571,-15546.689,9923.079,-5262.674,0.0,72.87299999996321
9110,134849.661,96534.949,13610.849,-16771.587,25419.723,-10780.738,-18941.226,-10385.85,23121.561,19622.954,-44489.94,-39450.091,3363.982,-15511.15,9925.002,-5270.966,0.0,72.88099999999395
9111,134828.338,96514.43,13615.096,-16779.097,25423.545,-10792.249,-19086.87,-10388.487,23094.426,19531.535,-44475.613,-39446.582,3328.756,-15583.144,9928.824,-5263.478,0.0,72.88899999996647
9112,134817.229,96517.001,13614.202,-16767.899,25423.656,-10796.34,-18858.323,-10402.278,23121.449,19617.12,-44496.847,-39459.636,3358.305,-15529.277,9933.92,-5273.671,0.0,72.8969999999972
9113,134851.136,96502.45,13609.016,-16771.676,25414.895,-10806.532,-19165.727,-10391.415,23091.61,19516.18,-44468.505,-39428.701,3328.532,-15588.956,9921.626,-5263.456,0.0,72.90499999996973
9114,134897.226,96482.803,13592.23,-16790.697,25393.169,-10823.318,-18806.534,-10403.709,23116.666,19610.817,-44488.577,-39444.302,3368.453,-15519.889,9917.469,-5279.46,0.0,72.91300000000047
9115,134906.681,96494.068,13609.038,-16785.735,25403.16,-10814.512,-19247.959,-10388.398,23075.136,19486.966,-44468.93,-39435.272,3328.734,-15596.667,9920.419,-5278.811,0.0,72.92099999997299
9116,134736.539,96484.389,13599.986,-16794.81,25392.968,-10829.577,-18766.167,-10401.965,23116.018,19607.308,-44475.367,-39440.592,3379.338,-15507.193,9915.413,-5282.164,0.0,72.92900000000373
9117,134762.534,96484.099,13606.177,-16789.96,25402.869,-10828.057,-19300.53,-10396.69,23072.566,19477.578,-44458.782,-39441.665,3329.561,-15600.869,9917.268,-5276.755,0.0,72.93699999997625
9118,134723.24,96476.857,13597.728,-16792.173,25396.834,-10831.857,-18738.853,-10397.495,23109.893,19593.74,-44480.351,-39450.181,3369.749,-15519.978,9924.8,-5290.658,0.0,72.94500000000698
9119,134769.955,96474.219,13604.948,-16785.49,25395.225,-10829.979,-19324.447,-10401.183,23068.23,19481.4,-44474.674,-39433.663,3316.082,-15598.433,9913.177,-5280.018,0.0,72.95299999997951
9120,134835.446,96459.959,13597.952,-16799.929,25388.229,-10840.462,-18734.025,-10410.66,23098.919,19581.089,-44494.657,-39445.576,3351.376,-15531.445,9902.18,-5286.813,0.0,72.96099999995204
9121,134899.752,96488.01,13607.206,-16786.898,25405.283,-10823.72,-19336.002,-10406.391,23070.062,19483.792,-44486.364,-39445.487,3310.74,-15607.418,9911.322,-5290.256,0.0,72.96899999998277
9122,134934.397,96473.683,13603.942,-16794.229,25391.403,-10829.755,-18731.567,-10404.111,23104.618,19588.868,-44494.433,-39447.23,3352.113,-15531.065,9924.689,-5293.564,0.0,72.9769999999553
9123,134910.235,96487.116,13617.063,-16771.989,25411.944,-10812.589,-19307.951,-10402.032,23075.315,19506.658,-44494.075,-39447.141,3316.127,-15589.425,9933.272,-5288.132,0.0,72.98499999998603
9124,134759.271,96475.941,13609.329,-16783.5,25408.904,-10820.211,-18765.161,-10392.421,23118.029,19587.147,-44480.463,-39433.708,3365.301,-15522.929,9920.509,-5296.536,0.0,72.99299999995856
9125,134739.221,96509.423,13625.512,-16758.466,25425.959,-10796.764,-19279.028,-10377.848,23100.506,19529.77,-44469.667,-39428.187,3348.247,-15570.359,9921.895,-5295.285,0.0,73.00099999998929
9126,134604.641,96478.086,13614.112,-16770.313,25410.782,-10813.282,-18791.536,-10366.136,23125.182,19588.667,-44462.112,-39422.129,3386.446,-15522.236,9920.464,-5292.111,0.0,73.00899999996182
9127,134592.929,96483.451,13616.28,-16774.694,25412.481,-10808.924,-19209.693,-10370.651,23115.325,19562.09,-44464.392,-39420.319,3371.314,-15549.483,9929.628,-5294.212,0.0,73.01699999999255
9128,134538.123,96478.623,13616.504,-16775.185,25408.346,-10812.165,-18844.353,-10358.245,23118.499,19573.423,-44466.426,-39419.782,3378.98,-15529.836,9932.534,-5297.028,0.0,73.02499999996508
9129,134510.965,96493.867,13616.727,-16757.863,25414.403,-10805.191,-19148.739,-10367.79,23122.455,19579.614,-44463.185,-39424.901,3377.214,-15533.144,9924.867,-5297.721,0.0,73.03299999999581
9130,134511.591,96471.649,13613.33,-16773.621,25408.703,-10813.573,-18916.415,-10373.288,23110.318,19547.562,-44460.727,-39424.32,3367.313,-15545.437,9925.605,-5288.222,0.0,73.04099999996834
9131,134553.858,96479.852,13608.435,-16767.362,25414.559,-10807.091,-19080.187,-10397.16,23115.861,19576.507,-44477.177,-39443.788,3363.491,-15548.298,9923.28,-5302.549,0.0,73.04899999999907
9132,134515.145,96472.275,13603.965,-16780.215,25404.993,-10825.442,-18997.329,-10400.423,23104.395,19523.422,-44461.822,-39435.786,3348.18,-15583.1,9929.226,-5310.462,0.0,73.0569999999716
9133,134562.955,96474.264,13612.794,-16780.036,25409.329,-10820.412,-19011.79,-10419.847,23113.581,19579.145,-44488.018,-39453.265,3350.124,-15552.478,9929.271,-5314.641,0.0,73.06500000000233
